Probe,PROT,DMD_1,DMD_2,DMD_3,DMD_4,DMD_5,DMD_6,DMD_7,DMD_8,DMD_9,DMD_10,DMD_11,DMD_12,DMD_13,DMD_14,DMD_15,DMD_16,DMD_17,DMD_18,DMD_19,DMD_20,DMD_21,DMD_22,NOR_1,NOR_2,NOR_3,NOR_4,NOR_5,NOR_6,NOR_7,NOR_8,NOR_9,NOR_10,NOR_11,NOR_12,NOR_13,NOR_14
202345_s_at,Q01469,10.02275181,9.849801064,10.12831593,10.40301132,9.73497963,9.158851624,8.574254036,9.383568764,9.37526989,9.84564209,9.02612114,9.485833168,9.69060421,9.117620468,9.372969627,9.750414848,10.03270817,9.062217712,9.922125816,9.172153473,9.120989799,8.539581299,8.669641495,9.878388405,9.348994255,7.94540453,9.856788635,7.767947197,8.911190987,9.328474998,7.925189018,9.472302437,9.110138893,8.938041687,9.847971916,8.111527443
202354_s_at,P35269,6.557108879,6.042648792,5.920322418,6.7237854,6.574715137,6.257650852,6.660693169,6.587434292,6.511145592,6.581394196,6.524084091,6.511145592,6.277854919,6.610313416,6.539914131,6.548751354,7.055821419,6.412386417,6.738219261,6.344347954,6.262704849,6.44557333,6.401305676,6.238618851,6.131700993,6.665417671,6.710105419,6.766597271,6.474146843,6.321695805,6.231592178,6.50935936,6.500070095,6.567550182,6.947021961,6.592236519
202355_s_at,P35269,6.602258205,6.365457058,6.298775196,6.742071152,6.402158737,6.357802868,6.547203064,6.83738184,6.542326927,6.607800961,6.506123066,6.53967762,6.596684933,6.965096474,6.488407135,6.599664688,7.147644997,6.092788219,6.789195538,6.918025017,6.271783352,6.367648125,6.60089922,6.573513508,6.354146004,6.546545029,6.830358028,6.31696558,6.478139877,6.525400639,6.308877468,6.88441515,6.625283718,6.587437153,6.731888771,6.422111988
202356_s_at,P35269,6.685623169,7.166527748,7.495383263,6.965266228,7.194941044,7.388118267,7.385900497,7.147621155,7.22661829,7.3137784,7.19189167,7.125008106,7.299797058,7.057045937,7.066023827,7.086017132,7.115404606,7.186313152,7.143761158,7.244706631,7.255580425,7.345178127,7.291492939,6.994995594,7.048732281,7.140369415,6.949185848,7.349119186,7.190889835,7.090914249,7.861855984,7.413070679,7.244068146,7.190889835,7.21184063,7.375682354
202363_at,Q08629,7.97051096,7.772075653,7.7257514,7.977230549,7.792295456,7.57117033,7.552425861,7.747698307,7.823878765,8.091217995,8.47349453,7.777009964,8.247768402,8.145014763,7.703330994,8.217763901,8.144678116,7.683692455,8.051340103,8.230108261,8.114233971,7.823416233,7.326889515,7.689754009,7.676542282,7.686549187,7.785777569,7.256020069,7.746482849,7.753492355,7.484125614,7.55466032,7.494016647,7.503093719,7.407364368,7.440361977
202404_s_at,P08123,12.22049046,12.4877491,11.71068478,11.99546146,12.13804913,11.7711134,11.54069233,12.37742805,11.72865963,12.11058712,10.88994312,12.35954189,12.05466652,12.19286442,11.17874718,11.64723587,9.961028099,11.87143517,11.61978149,10.88149738,10.86549282,11.51168633,9.851701736,7.865564823,11.05074787,7.66468668,11.80484486,9.300476074,10.0550642,8.472604752,8.934914589,9.055934906,8.904008865,8.65008831,11.29217339,7.655921936
202405_at,Q01085,5.619517803,5.517210484,5.334742546,5.520969868,5.489585876,6.039955139,5.434329987,5.572958946,5.378184319,5.81954813,5.505134106,5.491874218,5.567017078,5.418994904,5.450978279,5.598832607,5.899068832,5.655551434,5.492133141,5.427066326,5.469247341,5.483195305,5.539730072,5.634160042,5.524006367,5.593378067,5.668664932,5.369828701,5.784279346,5.698437214,5.346069336,5.711347103,5.444367409,5.696288586,5.475393772,5.161323071
202409_at,P01344,12.76619911,12.6275034,12.52464676,11.94991302,12.70058632,12.85976219,12.70238113,12.05990505,12.35119534,12.55377674,11.99427986,12.80906963,12.2958498,12.3329277,12.15702248,12.11724663,11.66144276,11.72761154,11.53274727,11.95284748,11.5038147,11.37525558,11.78972435,11.68548775,11.9151125,11.00604343,13.09119034,10.9164505,12.14403915,11.76458645,11.1499567,10.7088995,10.5315237,11.25083542,11.9607172,9.328941345
202419_at,Q06136,6.526674747,6.961470604,6.825697899,6.656852722,6.84373188,7.268556595,6.414206505,6.563207626,6.79541111,6.849098682,6.819374561,6.622120857,6.79770565,6.471123219,6.492659092,6.464889526,6.391980648,6.939978123,6.712578297,6.38133955,6.730051517,6.907403946,6.593165874,6.744806767,6.737300873,6.749083519,6.68565321,6.255805016,6.712578297,6.676956654,6.972062588,6.256856918,6.742489338,6.498603344,6.377576828,6.843757153
202526_at,Q13485,4.427681446,4.661547184,4.516260147,4.273254395,4.798701286,4.588718891,4.526844025,4.41029644,4.488275051,4.421867371,4.483284473,4.403659344,4.509670734,4.390086174,4.48221159,4.44564867,4.322192669,4.676972389,4.415495872,4.545098305,4.814123631,4.54406023,4.478816509,4.547080994,4.568098068,4.458841801,4.380950928,4.580265045,4.518530846,4.431535721,4.764983177,4.604103088,4.579916954,4.675543785,4.598269463,4.611201763
202546_at,Q9BV40,6.865146637,7.473745823,6.768607616,7.183563709,6.925656319,7.424324036,6.768205643,6.607452393,6.74920702,7.697426319,6.989235878,6.792248249,7.157735348,7.54516077,6.513360977,7.835188389,7.468379498,7.059137821,7.393986225,6.725700855,6.180517197,7.019791603,5.996941566,5.685424328,6.24019289,5.728631496,6.222904682,5.89669323,5.801400661,6.606030464,5.468009472,6.281812191,6.25203371,5.879679203,6.489748955,5.860677719
202615_at,P50148,8.885824203,8.876029968,8.339251518,8.748786926,8.980072021,8.855733871,8.150467873,7.95059824,8.077393532,9.142436981,8.259645462,8.24681282,8.770359039,8.094773293,7.863326073,8.279928207,8.235738754,8.876231194,8.20893383,8.810508728,8.073622704,8.402299881,7.822151184,8.106221199,8.122431755,8.177643776,8.475485802,7.729380131,7.784074306,8.202515602,7.875435352,8.496037483,8.463092804,8.305001259,8.551839828,7.822633266
202648_at,!?,7.381274223,7.154745102,6.99399519,7.108524323,6.82784462,6.838490009,7.140482903,7.097331524,7.057584763,6.960175991,7.042674541,7.011134148,6.82676506,7.393307209,7.274196625,7.121644974,7.006320953,6.758481979,7.023500919,6.908956051,7.132604599,6.776765347,7.08757925,7.073065281,6.997641563,6.900940895,6.954594612,7.351818085,6.910912991,7.005224228,7.185039043,6.887886047,7.051242828,7.018713951,7.108767986,6.843304634
202744_at,Q08357,7.473519802,7.16579771,7.863217831,7.291269302,7.878814697,8.026294708,7.077706814,7.262062073,7.507911682,7.345824242,7.648550034,7.496623993,7.743067741,7.297272205,7.397745609,7.106773853,7.358768463,7.778614998,7.403756618,7.910202026,7.661522388,7.559494495,7.544438362,7.320691586,7.234450817,8.071483612,7.611834049,8.034332275,7.480279446,7.754479408,7.79136467,8.101980209,8.320440292,8.203731537,7.90294981,8.072772026
202765_s_at,P35555,7.900239944,8.094912529,7.820933819,8.379105568,9.013085365,8.107452393,7.500526428,7.987022877,8.407371521,8.492572784,7.929112434,8.164735794,7.641068459,8.316848755,7.500535965,8.172227859,7.667264938,8.601231575,8.344409943,7.281392574,7.619040489,8.259792328,7.568544865,7.041992664,8.068629265,7.32905817,7.540110111,6.773496628,7.844975948,6.956929207,7.783802509,6.942636013,7.507378101,7.461586952,8.388818741,7.681921959
202766_s_at,P35555,10.33729744,10.01797867,9.094098091,10.58155155,10.23563862,9.701535225,9.020153046,9.601528168,9.759081841,10.58107281,9.458610535,9.868850708,9.598139763,10.35536671,8.556447983,10.35890579,9.395382881,10.07219887,10.23643398,10.06991386,8.699193954,9.638608932,8.726467133,8.360427856,9.391410828,8.09337616,9.431584358,7.965652943,9.618121147,8.647873878,7.786056042,8.551559448,8.8617239,8.828698158,9.909440994,7.892161369
202837_at,O14545,7.007220745,7.506259441,7.59555006,7.061720848,7.394826889,7.851412773,7.428874016,7.704850197,7.547163486,7.370296001,7.573521137,7.421818256,7.532669544,7.459214687,7.232141018,7.694602489,7.36090517,7.909946442,7.408608913,7.354227066,7.885441303,7.404706955,7.394826889,7.276264191,7.397660732,7.38244915,7.186870098,7.592055321,7.511767864,7.325089455,7.45967865,7.149194717,6.835060596,7.207155228,7.240744114,7.365091801
202966_at,Q9Y6Q1,9.187458038,8.613426208,8.614555359,9.27676487,9.34660244,9.728217125,8.749444962,8.342401505,8.421440125,9.433495522,8.297768593,8.708779335,8.333082199,8.1876688,8.298360825,7.729396343,8.225271225,9.309233665,8.276621819,8.883710861,7.908263206,8.692375183,8.177909851,7.179819107,8.168740273,7.738146305,8.288219452,7.624289036,8.017496109,7.975525856,7.772981167,7.808657646,7.614916801,7.431827068,8.424463272,7.769680977
202983_at,Q14527,6.821610451,6.718578339,6.73929882,7.532083988,7.111090183,6.464561462,6.384758472,6.430394173,6.875844955,7.783922672,6.579375267,6.324493408,6.380245686,6.53434515,6.164492607,6.304704189,6.939405441,6.736310959,6.902802944,6.736625195,6.213024616,6.348342896,7.333500862,6.136523247,7.182549,6.999528885,7.309958935,6.177865982,6.309974194,7.297430992,6.070658207,6.914502621,6.856368542,7.008863449,6.83501339,6.309828758
202987_at,O43734,4.621889114,4.612917423,4.631106377,4.639118195,4.649590015,4.547575951,4.771686554,4.582405567,4.653098583,4.452259541,4.629377365,4.630217075,4.570568085,4.668818474,4.778946877,4.657056332,4.71358633,4.661463261,4.605021,4.67620182,4.722360134,4.821771622,4.745525837,4.725352287,4.647669315,4.682356358,4.551760197,4.657056332,4.706729889,4.655838013,4.751702309,4.64865303,4.657056332,4.668731689,4.615001678,4.667118073
203055_s_at,Q92888,7.918918133,8.140485764,8.23211956,8.154841423,7.628350735,7.510746479,8.332746506,8.598247528,8.407344818,7.927964687,8.305826187,8.586371422,8.116339684,8.684327126,8.652141571,8.646030426,8.515460968,7.736846447,8.734212875,8.433012962,8.136110306,8.544838905,8.529781342,8.136671066,8.436683655,8.486397743,8.530538559,8.069453239,8.587996483,8.660526276,8.127518654,8.476860046,8.358819008,8.44436264,8.722537041,8.116047859
203070_at,!?,6.668883801,6.553747654,7.148056984,6.743824959,6.463030815,6.414095402,6.74532795,6.860750198,6.894037724,6.008689404,6.960319519,6.792011261,6.644174576,6.967351913,7.031665802,6.796289921,6.710689068,6.662727356,6.586206913,6.612586498,6.794387341,6.776130199,7.042114735,6.84654665,7.126627922,6.765810013,6.679065228,7.129886627,7.132779598,6.855041981,6.836889744,6.837885857,6.824011326,6.629611969,6.679656029,6.763569355
203084_at,P01137,5.936105728,6.264618874,6.25001812,5.989445686,6.018708229,5.855688095,6.028133869,6.035650253,6.167946339,5.775756359,6.073199749,6.305370331,6.036464691,6.298967838,6.637954712,6.457581043,6.293055534,6.061732769,6.31935358,6.572004318,6.428070545,6.378612995,6.605527878,6.11785984,6.111515045,6.482680321,6.120045185,6.106811047,6.291046143,6.033537865,6.097819328,6.421319962,6.140278816,6.321746349,6.237456322,6.158416748
203085_s_at,P01137,7.308376789,7.286250591,7.009301662,7.174912453,7.180671692,6.517065048,7.376709461,7.458275318,6.931413174,7.846768856,7.220633984,7.805550098,7.630800247,8.07703495,6.833737373,8.14100647,7.902338982,7.263168812,7.801798344,7.612319469,7.012071133,7.310908318,6.563625336,6.555532455,6.653987885,6.476974487,6.775508404,6.665634632,6.425076962,6.582036495,6.339258671,6.819579601,6.733383656,6.696822643,7.594905376,6.568815708
203153_at,P09914,8.383235931,7.833553314,8.016870499,8.621792793,9.046358109,7.474452496,9.10824585,8.672514915,8.363744736,9.410079002,9.419493675,8.622675896,7.927985668,8.464934349,8.57817173,8.312547684,9.6987257,8.532770157,8.697467804,8.511680603,8.04823494,8.303859711,8.080998421,6.830028057,8.407802582,7.78980875,8.482411385,7.430451393,7.258468628,8.670722961,7.771760941,8.251813889,8.889829636,8.043113708,8.425056458,7.940029621
203191_at,!?,5.249142647,5.048717499,5.294562817,5.169983387,4.924017906,5.024731159,5.500545025,5.127280712,5.067433357,5.127280712,5.052901268,5.192136288,5.223666668,5.2848382,5.273786068,5.179372311,5.230550289,4.869333744,5.079480171,5.094763756,5.172942638,5.195762634,5.387173176,4.899511814,5.043503761,5.403776646,5.119796276,5.366354942,5.041026592,5.087210655,5.305215836,4.738547325,4.968250275,5.237922192,5.236653328,5.056082249
203193_at,P11474,7.572221756,7.189335823,7.202815056,7.538898468,6.387228966,6.579230785,7.410787106,7.635941982,7.672166348,6.699047089,7.475674152,7.783650398,7.139214993,7.725579739,8.032911301,7.902011395,7.685211658,6.665868282,8.005094528,7.442505836,7.236311913,7.389627934,7.773241043,7.841072083,7.482715607,7.561178684,7.65760231,7.58436203,7.608688354,7.295158386,7.041880608,7.421774387,7.524428844,7.429162979,7.666369438,7.522055626
203286_at,Q7L0R7,8.119922638,8.447534561,8.084492683,8.456085205,8.423045158,8.643532753,8.089584351,8.312852859,8.56550312,8.513811111,8.435816765,8.402672768,8.31861496,8.173974037,8.290225983,8.121786118,8.195650101,8.511386871,8.290225983,8.231211662,8.422657013,8.256381989,8.295604706,8.345658302,8.349147797,8.10095787,8.132205963,8.21091938,8.451335907,8.20141983,8.378936768,8.290225983,8.083023071,7.991312027,8.268634796,8.290225983
203294_s_at,P49257,4.970509052,5.430933952,5.401365757,5.280423641,5.852428913,5.498368263,5.306191921,5.334549904,5.394278526,5.763291359,5.370033741,5.279652119,5.399938107,5.344121933,5.514494419,5.266631126,5.168476105,5.590155602,5.169737816,5.346984386,5.35089922,5.575118065,5.644553661,5.399938107,5.514763832,5.589801311,5.275121689,5.611218929,5.488440037,5.300021648,5.56599617,5.418684959,5.437780857,5.461660862,5.375299454,5.320922852
203326_x_at,!?,7.850615025,7.578015327,7.619801044,7.849658966,7.513129234,7.301834106,7.792722702,8.206410408,7.813104153,7.50679636,7.803003311,7.68853426,7.471382141,7.779210567,8.287093163,7.89162302,7.918955326,7.161370754,7.965111732,7.632883072,7.838246346,7.75386858,7.931283951,7.931879997,7.872653484,7.883835793,7.802811623,7.751427174,7.936052799,7.580718994,7.569803715,7.716392994,7.696211338,7.669119358,7.748097897,7.8289361
203331_s_at,Q92835,6.400449276,6.387214661,6.348065853,6.504573345,6.34950161,6.42673254,6.408126831,6.498426914,6.606868744,6.498561382,6.501826286,6.680902004,6.300856113,6.622664452,6.697408199,6.539233685,6.513083935,6.413284779,6.36458683,5.897082806,6.449156761,6.406821251,6.554462433,6.502692699,6.55372858,6.512015343,6.44560194,6.3813591,6.459789276,6.129114151,6.43829155,6.285411835,6.325415134,6.428282261,6.403560638,6.410792351
203375_s_at,,6.977983475,6.474215984,6.327073574,6.555000305,7.162669182,6.705255508,6.212191105,7.153801441,6.570781708,7.230916977,6.595932484,6.743650913,6.75611496,6.785603046,6.339963913,6.942937374,7.358737469,6.493616581,7.09870863,6.820044518,6.160428524,6.273094654,6.666163445,7.226559639,6.803696632,6.988673687,7.483099461,6.547988892,6.743650913,7.157423019,6.348857403,7.554601192,7.030436516,6.726631641,6.7307477,6.389084339
203381_s_at,P02649,8.392539978,9.072673798,7.257805347,8.518004417,6.955638409,7.254861355,7.761373997,7.644544125,7.56462431,8.012016296,7.569544792,7.917710304,7.267511845,8.673139572,7.616950512,8.249836922,8.379507065,7.3809762,8.417023659,7.93663311,8.039937973,8.539081573,6.675731182,6.329203129,7.305193424,6.751615524,7.398089886,6.734160423,6.553526402,7.020010471,6.610206604,6.482911587,6.947339058,7.194282055,7.836061478,6.158236504
203382_s_at,P02649,8.797427177,9.658426285,7.452337265,9.208024979,7.179737091,7.057823658,7.817287445,8.04878521,8.294446945,7.987281322,7.833991528,8.60326004,7.491961479,8.918266296,8.023491859,8.621170044,8.916499138,7.353342056,9.102959633,8.102919579,7.774356842,7.784751415,6.7333498,7.607417583,7.775948048,7.056205273,7.800393581,6.757726669,6.86733675,6.96189785,6.668943882,6.850796223,7.307600498,7.177232265,7.606926918,6.964661598
203454_s_at,O00244,8.81670475,8.512202263,8.575344086,8.753946304,8.422592163,8.240333557,8.282363892,8.544670105,8.641902924,8.579520226,8.513010979,8.799308777,8.493193626,8.423597336,8.619828224,8.9753685,8.820476532,8.755741119,8.945569992,8.568418503,8.390675545,8.561160088,8.520720482,8.601403236,8.758109093,8.450410843,8.568418503,8.70268631,8.609705925,8.536581039,8.327932358,8.51328373,8.484320641,8.288157463,8.570720673,8.35949707
203500_at,Q92947,6.923305511,6.719945431,6.844563484,7.027047634,6.748239517,6.437206268,6.905726433,6.933942795,6.837177277,6.65835762,6.746330738,6.943887711,6.651026726,6.83523035,6.709162712,6.842989445,7.1435256,6.860818386,6.846163273,6.772456169,6.731995106,6.663973808,6.878410816,7.039908886,7.147237301,6.858705521,7.023397446,6.858816147,6.762397289,6.582938671,6.654686928,6.979217052,6.981762886,6.912659168,6.742533207,7.106898785
203509_at,Q92673,7.812398911,8.239221573,7.794460773,7.830567837,7.816916943,7.679735184,7.991463661,7.821075439,7.969542027,8.082335472,7.871784687,7.928369045,7.699521542,7.980650902,7.95285368,7.834487915,7.673470974,7.85873127,7.806403637,7.649645805,8.048710823,7.806302071,7.852117062,7.950798512,7.861668587,7.492928982,7.521891117,7.814603329,7.87782383,7.719464302,8.053488731,7.916604519,7.811990261,7.652152061,7.798279285,7.819666862
203574_at,Q16649,7.290822983,6.807665348,6.839597225,7.051357746,6.802818775,7.494481564,6.421816826,7.046182632,6.472759247,6.990198612,7.505468369,6.647435188,7.588899612,6.127040386,6.304466248,7.087747574,7.428592205,7.471948147,7.022310257,6.471965313,6.838633537,6.947525978,6.817963123,6.709499359,6.471020222,7.041136265,7.197192192,6.691179752,8.14867878,6.916622639,7.137867928,6.919122219,6.585593224,6.95183897,6.309117317,6.671354771
203575_at,P19784,8.048461914,7.255930901,6.963160515,7.613618851,7.30165863,7.268043041,7.334939957,7.465853214,7.283433914,7.488857269,7.840400696,7.266327858,7.4649086,7.730574131,7.279259205,7.406455994,7.968660831,7.073445797,7.399931431,7.555652618,7.331855297,7.584986687,7.25138092,7.5069561,7.015203476,7.536724091,7.769791126,7.145053387,7.335422516,7.79944849,6.859595776,8.680129051,7.12883091,7.412168503,7.379508972,6.976119995
203681_at,!?,5.228377819,5.199857712,5.420734406,5.051143646,5.276815891,5.301899433,5.590212345,5.350085735,5.269347191,5.431197643,5.183426857,5.217552185,5.203135967,5.246299267,5.291203976,5.189249992,5.121676445,5.357747555,5.207818508,5.409328938,5.416238785,5.474075317,5.334103584,5.360170364,5.253266811,5.211175919,5.226446629,5.491069317,5.292472363,5.254805565,5.577936649,5.517945766,5.367070198,5.398019791,5.382610321,5.475927353
203694_s_at,O60231,7.252773762,7.501280785,7.30455637,7.75321579,7.71702528,8.000667572,7.227915287,7.543659687,7.696466446,7.648970604,7.854202747,7.642493248,7.667025566,7.926911354,7.524889469,7.930663586,8.474323273,7.341889858,7.998177528,8.090293884,7.366683006,7.673337936,7.6615839,8.392961502,7.574541569,7.97098875,8.321232796,7.240645409,7.701719284,7.883387089,7.181687832,8.263033867,7.571247578,8.023579597,7.465065956,7.406405926
203732_at,Q15650,6.764312267,6.971132278,6.906123161,6.996436596,7.130943298,7.201351643,7.150516987,6.799144745,6.941823006,7.227309704,7.391017914,7.279819965,7.247530937,6.906123161,6.696905613,6.851110458,7.02637291,7.030241013,6.868611813,6.852170467,6.926388741,7.024327278,6.675046444,6.748741627,6.897619247,6.503079414,7.004842281,7.272272587,6.761955738,6.595392704,6.754855633,6.857524872,6.829841614,6.678007603,6.824420452,6.892395973
